112 and Canyon
,Sunday,,Monday,,Tuesday,,Wednesday,,Thursday,,Friday,,Saturday,
,June 15 2014,,June 16 2014,,June 17 2014,,June 18 2014,,June 19 2014,,June 20 2014,,June 21 2014,
TIME,LN 49,LN 50,LN 49,LN 50,LN 49,LN 50,LN 49,LN 50,LN 49,LN 50,LN 49,LN 50,LN 49,LN 50
0:00,69,90,45,48,54,69,52,56,55,50,55,71,72,92
1:00,47,51,24,35,21,28,28,37,33,37,32,25,48,59
2:00,30,36,14,14,21,23,18,26,17,17,23,31,37,43
3:00,28,41,16,8,8,22,14,17,15,23,14,16,16,32
4:00,15,18,8,10,11,18,7,20,7,14,10,17,11,18
5:00,10,12,20,34,18,18,20,19,17,35,24,20,13,13
6:00,6,16,45,46,58,62,49,57,48,52,41,49,15,32
7:00,21,32,94,109,114,120,109,129,113,119,95,123,49,61
8:00,49,63,133,168,148,148,143,164,140,159,122,167,82,128
9:00,60,81,145,178,165,169,135,173,139,186,131,189,122,178
10:00,130,160,210,222,172,220,199,211,171,239,161,201,208,237
11:00,192,240,204,256,209,238,210,250,233,237,218,288,225,289
12:00,247,267,252,278,242,284,254,299,250,298,284,315,293,330
13:00,297,352,285,327,261,301,285,328,284,348,267,320,334,366
14:00,291,352,281,329,290,310,290,292,266,305,315,341,301,385
15:00,379,378,295,296,293,288,332,326,293,332,300,381,306,348
16:00,255,341,368,364,342,364,341,360,299,337,334,262,275,360
17:00,246,295,418,421,403,387,387,410,434,435,434,476,288,329
18:00,223,249,468,459,427,434,443,458,457,409,396,428,246,322
19:00,210,254,295,358,307,338,325,378,412,395,335,364,234,270
20:00,176,200,224,263,218,244,210,282,281,286,221,298,190,252
21:00,153,164,172,179,155,187,177,218,209,211,179,209,160,197
22:00,108,117,116,144,122,138,137,158,131,152,140,176,134,161
23:00,74,79,63,67,83,84,97,89,80,99,103,126,98,132
TOTAL,3316,3888,4195,4613,4142,4494,4262,4757,4384,4775,4234,4893,3757,4634
