176 and Canyon
,Sunday,,Monday,,Tuesday,,Wednesday,,Thursday,,Friday,,Saturday,
,May 25 2014,,May 26 2014,,May 27 2014,,May 28 2014,,May 29 2014,,May 30 2014,,May 31 2014,
TIME,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74
0:00,75,95,50,55,63,58,61,87,68,82,63,90,113,127
1:00,47,61,22,30,29,34,41,47,35,39,40,36,71,64
2:00,31,46,21,31,11,17,11,25,20,20,15,26,26,38
3:00,19,21,5,25,14,19,19,21,11,24,12,22,11,21
4:00,9,17,13,17,16,14,12,17,13,15,11,30,15,22
5:00,10,25,9,9,20,38,28,46,21,45,22,44,27,20
6:00,15,28,12,28,100,171,106,177,98,154,92,148,30,32
7:00,33,32,29,41,199,265,179,283,186,296,208,284,39,77
8:00,47,71,55,64,240,296,222,308,222,295,207,304,83,109
9:00,72,115,57,69,185,239,186,262,200,255,225,241,121,141
10:00,143,124,96,127,170,178,171,208,172,195,189,210,177,189
11:00,166,216,123,169,185,198,204,190,200,208,229,231,236,261
12:00,178,214,159,241,204,214,198,209,198,237,246,272,307,284
13:00,217,281,197,258,220,266,212,275,223,258,251,310,294,335
14:00,204,261,233,287,224,265,185,263,232,218,257,301,294,339
15:00,212,265,210,298,275,331,276,312,311,299,272,333,313,351
16:00,227,261,247,272,291,356,311,342,296,398,354,399,287,338
17:00,206,272,228,281,336,359,317,380,334,387,368,403,297,333
18:00,214,281,205,261,342,370,296,373,316,408,385,441,265,335
19:00,208,216,186,261,281,373,296,373,267,344,324,410,246,331
20:00,165,198,174,220,208,260,195,230,229,288,257,318,209,287
21:00,117,172,148,181,180,230,178,198,172,230,206,239,204,219
22:00,89,131,118,142,131,177,121,164,144,188,185,200,175,195
23:00,86,96,80,91,97,101,97,103,106,115,160,170,148,182
TOTAL,2790,3499,2677,3458,4021,4829,3922,4893,4074,4998,4578,5462,3988,4630
