112 and Canyon
,Sunday,,Monday,,Tuesday,,Wednesday,,Thursday,,Friday,,Saturday,
,May 04 2014,,May 05 2014,,May 06 2014,,May 07 2014,,May 08 2014,,May 09 2014,,May 10 2014,
TIME,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74
0:00,38,47,21,32,30,30,24,33,24,33,36,43,37,59
1:00,14,30,15,16,14,26,10,16,15,20,20,17,29,24
2:00,17,16,3,7,12,11,8,16,11,14,12,12,14,32
3:00,11,20,6,4,5,13,12,9,11,6,5,5,10,15
4:00,6,12,5,14,10,17,5,10,7,16,5,12,10,10
5:00,6,7,15,26,14,30,11,26,14,27,12,28,12,10
6:00,11,14,34,64,55,78,56,74,40,69,57,69,19,26
7:00,21,35,135,165,145,165,128,174,132,168,117,171,25,54
8:00,28,85,210,253,217,270,211,287,243,261,218,159,87,145
9:00,65,217,136,201,186,230,177,240,179,238,177,212,118,211
10:00,111,168,127,244,154,256,145,238,159,214,157,257,156,267
11:00,148,243,148,261,150,221,156,246,181,267,180,277,191,331
12:00,155,254,175,296,181,308,202,322,196,283,212,348,237,415
13:00,179,344,185,317,202,321,179,342,189,318,214,358,270,431
14:00,196,332,212,330,192,284,198,313,187,321,229,333,247,398
15:00,190,307,210,330,223,287,217,318,210,290,247,358,280,374
16:00,198,263,285,337,224,340,225,301,237,340,272,367,235,342
17:00,179,263,269,348,254,329,254,324,248,342,293,391,254,365
18:00,170,259,238,392,228,329,244,354,232,304,244,357,210,332
19:00,115,204,181,303,206,275,214,310,186,269,220,323,155,271
20:00,91,160,148,229,149,200,162,237,146,211,147,277,133,231
21:00,64,117,87,167,129,186,108,184,111,159,124,184,108,180
22:00,40,71,71,91,77,84,72,96,88,97,91,130,78,140
23:00,35,50,34,49,50,41,47,64,45,72,73,87,73,82
TOTAL,2088,3518,2950,4476,3107,4331,3065,4534,3091,4339,3362,4775,2988,4745
