176 and Canyon
,Sunday,,,Monday,,,Tuesday,,,Wednesday,,,Thursday,,,Friday,,,Saturday,,
,May 18 2014,,,May 19 2014,,,May 20 2014,,,May 21 2014,,,May 22 2014,,,May 23 2014,,,May 24 2014,,
TIME,LN 1,LN 2,LN 3,LN 1,LN 2,LN 3,LN 1,LN 2,LN 3,LN 1,LN 2,LN 3,LN 1,LN 2,LN 3,LN 1,LN 2,LN 3,LN 1,LN 2,LN 3
0:00,94,140,107,53,92,79,87,121,76,76,127,75,78,121,98,85,132,113,97,134,104
1:00,35,71,50,32,50,33,33,51,35,19,47,27,45,54,32,30,52,42,39,52,51
2:00,42,47,29,24,36,19,19,33,17,35,37,26,24,46,26,25,40,33,27,48,41
3:00,32,37,20,30,22,22,22,47,27,20,45,31,29,46,34,30,47,31,19,34,16
4:00,25,38,33,71,96,62,65,105,68,79,98,64,55,105,79,66,95,60,24,41,30
5:00,34,57,34,242,307,210,227,264,232,236,267,211,216,249,198,208,231,160,48,71,34
6:00,57,95,59,395,519,421,385,539,435,393,529,432,379,498,429,332,395,363,76,120,79
7:00,97,152,111,521,685,643,466,770,636,448,730,625,409,707,665,422,616,522,113,166,133
8:00,142,164,118,491,740,685,449,735,682,463,694,623,465,697,661,442,615,531,151,214,170
9:00,180,262,178,172,238,234,364,609,478,400,501,436,362,547,450,370,473,423,238,316,246
10:00,316,400,272,314,535,444,322,535,397,311,433,373,362,520,382,314,457,363,299,361,299
11:00,305,445,267,33,30,33,290,400,343,103,133,112,320,457,380,305,411,404,305,427,296
12:00,318,416,291,260,389,304,247,374,327,148,209,189,326,399,346,350,433,367,298,433,268
13:00,380,463,323,298,362,302,277,398,332,302,359,343,283,392,325,336,418,376,278,418,312
14:00,333,403,310,295,414,377,308,408,366,355,479,385,313,403,386,304,450,384,283,397,315
15:00,278,396,308,316,511,435,395,457,430,412,492,464,377,502,443,369,442,417,254,404,256
16:00,307,360,273,359,480,477,414,521,421,412,474,399,384,487,439,386,452,423,278,352,262
17:00,295,328,249,401,487,419,459,518,432,366,435,381,368,482,437,324,449,409,279,348,249
18:00,262,320,245,358,510,354,424,459,382,302,363,301,347,430,381,311,389,356,245,327,262
19:00,214,275,207,300,353,277,327,340,281,182,241,206,263,353,308,301,346,296,249,308,224
20:00,177,222,153,205,218,189,197,220,192,152,208,158,180,265,210,218,284,213,158,236,178
21:00,157,172,118,166,170,138,172,206,145,127,158,114,163,209,153,195,205,156,174,220,150
22:00,97,142,110,103,148,107,113,159,119,103,128,75,131,161,117,128,201,140,142,206,140
23:00,74,125,84,82,118,77,110,135,80,5444,7187,6050,84,120,84,105,143,118,123,163,111
