176 and Canyon
,Sunday,,,Monday,,,Tuesday,,,Wednesday,,,Thursday,,,Friday,,,Saturday,,
,October 19 2014,,,October 20 2014,,,October 21 2014,,,October 22 2014,,,October 23 2014,,,October 24 2014,,,October 25 2014,,
TIME,LN 1,LN 2,LN 3,LN 1,LN 2,LN 3,LN 1,LN 2,LN 3,LN 1,LN 2,LN 3,LN 1,LN 2,LN 3,LN 1,LN 2,LN 3,LN 1,LN 2,LN 3
0:00,88,105,72,45,54,47,75,115,84,81,114,93,74,119,68,81,115,90,112,138,110
1:00,58,70,35,26,32,26,29,53,35,28,40,30,29,52,28,25,46,26,42,50,29
2:00,40,46,27,20,25,15,34,58,36,30,38,39,34,52,36,35,48,42,31,42,35
3:00,11,29,26,24,38,24,25,47,30,32,42,37,34,39,32,25,38,32,22,42,29
4:00,15,28,22,67,78,66,73,94,65,67,102,60,61,105,66,66,92,58,24,50,35
5:00,31,41,26,248,300,222,249,301,244,238,287,261,216,263,258,245,276,242,75,67,71
6:00,41,76,54,386,483,414,396,491,450,378,505,416,375,503,445,393,458,388,91,113,90
7:00,105,178,125,458,736,632,513,721,610,456,746,648,447,717,600,465,691,563,161,232,163
8:00,129,176,118,411,680,545,434,676,586,406,677,606,447,678,584,456,595,545,202,275,199
9:00,203,229,184,405,501,402,392,529,446,373,543,427,235,613,449,316,569,474,240,338,254
10:00,263,384,278,341,416,352,317,400,371,311,421,369,157,572,406,216,537,364,345,432,316
11:00,285,389,269,296,360,308,281,329,329,279,343,308,165,445,312,216,498,349,341,393,339
12:00,244,322,235,273,328,294,251,356,318,279,376,317,196,418,344,221,491,380,304,440,322
13:00,257,313,274,304,395,362,291,375,369,280,367,347,222,406,362,235,463,392,342,533,385
14:00,348,410,348,301,389,338,311,401,378,278,394,343,236,442,378,225,512,364,298,485,322
15:00,350,382,315,354,378,439,348,445,407,333,444,397,252,464,438,250,520,444,318,393,326
16:00,318,388,268,357,428,391,361,459,432,324,473,397,379,523,473,303,525,456,312,406,313
17:00,284,377,274,370,443,438,351,430,429,326,450,411,334,445,427,337,442,379,350,396,296
18:00,247,403,295,315,369,343,278,369,348,295,384,339,316,390,343,327,389,358,311,374,293
19:00,217,299,243,217,292,228,249,328,254,233,318,248,228,316,253,286,391,309,267,326,252
20:00,191,252,178,160,207,157,181,224,170,135,221,159,149,220,156,151,266,189,173,277,188
21:00,137,178,121,122,171,122,135,196,117,118,164,114,132,143,123,140,208,161,134,162,140
22:00,88,113,92,88,137,102,108,156,95,96,117,83,101,134,112,124,174,144,118,183,125
23:00,81,94,65,86,112,66,75,105,71,69,109,84,92,132,76,97,167,110,100,168,104
TOTAL,4031,5282,3944,5674,7352,6333,5757,7658,6674,5445,7675,6533,4911,8191,6769,5235,8511,6859,4713,6315,4736
