176 and Canyon
,Sunday,,Monday,,Tuesday,,Wednesday,,Thursday,,Friday,,Saturday,
,September 28 2014,,September 29 2014,,September 30 2014,,October 01 2014,,October 02 2014,,October 03 2014,,October 04 2014,
TIME,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74
0:00,79,92,46,51,87,81,72,72,86,63,83,69,124,118
1:00,56,58,23,36,32,35,45,42,47,36,38,51,65,71
2:00,31,37,5,12,23,21,17,36,21,29,21,20,32,37
3:00,28,30,11,15,17,18,16,19,16,26,11,32,10,26
4:00,18,21,8,10,6,16,20,15,22,17,14,18,22,26
5:00,15,9,37,33,33,41,38,33,33,36,36,33,11,15
6:00,17,31,114,180,113,170,136,162,113,156,125,141,35,45
7:00,36,42,238,298,232,286,239,296,226,294,210,263,67,73
8:00,67,69,253,296,262,299,248,310,283,287,255,314,85,102
9:00,88,100,245,217,239,264,213,225,268,250,235,226,125,107
10:00,139,160,145,178,183,185,178,205,183,166,209,202,184,212
11:00,198,218,185,203,205,217,211,235,114,113,248,235,218,236
12:00,220,229,188,182,194,201,230,237,228,215,257,225,258,279
13:00,244,244,230,236,219,230,224,256,242,257,234,270,260,292
14:00,268,285,232,254,217,259,256,246,259,258,290,312,297,330
15:00,285,288,300,284,288,312,317,343,332,310,361,322,300,347
16:00,264,302,357,362,382,373,358,410,373,365,407,403,290,325
17:00,282,304,354,349,385,383,382,397,419,372,457,422,314,328
18:00,318,305,321,360,368,373,351,400,390,382,473,444,359,363
19:00,235,258,273,292,289,365,329,378,311,370,355,395,258,274
20:00,205,242,237,268,273,297,235,303,297,320,305,340,244,238
21:00,186,211,197,170,206,231,218,244,217,257,214,224,216,224
22:00,92,109,111,104,155,147,152,148,155,149,171,196,186,160
23:00,73,82,79,89,83,89,92,89,107,83,143,154,101,119
TOTAL,3444,3726,4189,4479,4491,4893,4577,5101,4742,4811,5152,5311,4061,4347
