176 and Canyon
,Sunday,,Monday,,Tuesday,,Wednesday,,Thursday,,Friday,,Saturday,
,October 12 2014,,October 13 2014,,October 14 2014,,October 15 2014,,October 16 2014,,October 17 2014,,October 18 2014,
TIME,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74
0:00,81,88,48,55,66,57,79,77,58,62,65,78,106,99
1:00,75,56,19,25,43,26,42,36,31,42,40,40,48,50
2:00,28,41,11,15,23,27,15,24,35,21,33,21,18,26
3:00,24,27,8,12,19,18,18,30,14,23,11,20,26,18
4:00,16,16,7,15,8,14,17,14,9,24,15,19,20,22
5:00,14,9,14,26,42,45,29,36,31,37,27,27,23,17
6:00,20,31,47,63,118,152,109,143,103,133,101,135,44,51
7:00,33,39,130,148,210,265,220,264,217,281,182,261,67,62
8:00,61,82,181,213,273,317,238,266,282,305,279,296,77,82
9:00,102,112,178,192,229,230,204,252,216,250,234,246,142,138
10:00,154,181,169,176,165,177,172,196,164,174,161,196,166,172
11:00,178,224,183,229,166,182,190,162,244,178,196,219,226,198
12:00,241,238,223,220,197,211,217,180,259,235,229,251,250,274
13:00,275,309,222,254,226,232,220,245,241,243,238,253,281,301
14:00,268,299,237,286,245,246,251,274,314,259,280,277,294,330
15:00,219,228,336,355,265,282,286,271,349,322,321,355,321,303
16:00,208,241,365,386,326,373,338,366,480,371,388,408,304,357
17:00,211,279,382,410,330,412,383,333,382,384,379,418,351,361
18:00,269,306,368,386,362,401,450,385,350,379,356,424,276,362
19:00,251,266,308,341,291,382,342,362,288,376,354,377,268,320
20:00,170,213,222,240,257,289,244,262,251,272,276,273,232,255
21:00,137,154,175,170,169,193,191,214,197,189,225,200,170,226
22:00,104,96,137,124,161,174,122,139,148,123,172,176,160,151
23:00,76,75,163,174,87,87,88,91,101,110,141,118,145,119
TOTAL,3215,3610,4133,4515,4278,4792,4465,4622,4764,4793,4703,5088,4015,4294
