176 and Canyon
,Sunday,,Monday,,Tuesday,,Wednesday,,Thursday,,Friday,,Saturday,
,November 02 2014,,November 03 2014,,November 04 2014,,November 05 2014,,November 06 2014,,November 07 2014,,November 08 2014,
TIME,LN 49,LN 50,LN 49,LN 50,LN 49,LN 50,LN 49,LN 50,LN 49,LN 50,LN 49,LN 50,LN 49,LN 50
0:00,150,107,64,53,101,72,117,54,107,69,106,65,159,113
1:00,71,33,55,36,56,39,70,35,70,41,75,33,129,55
2:00,69,37,44,18,38,23,43,22,38,22,51,23,91,47
3:00,40,19,16,11,30,24,37,17,31,21,45,14,56,35
4:00,28,22,29,14,47,18,41,11,62,20,37,20,47,19
5:00,37,17,64,23,72,25,59,26,69,25,56,31,41,16
6:00,59,26,126,67,137,48,131,77,153,73,148,76,71,27
7:00,85,37,242,154,238,170,248,173,223,170,256,183,117,71
8:00,163,79,338,247,325,278,328,267,325,273,325,259,208,102
9:00,250,135,352,272,355,288,334,275,337,273,365,305,284,187
10:00,373,242,350,272,341,240,332,233,351,238,390,265,394,331
11:00,451,324,368,288,384,259,340,250,342,241,410,310,476,422
12:00,541,357,404,312,440,317,458,317,421,299,439,357,509,418
13:00,602,440,440,312,437,322,484,346,422,323,487,387,575,399
14:00,577,399,501,366,489,364,458,345,500,356,530,437,561,422
15:00,405,311,581,481,547,443,561,455,550,429,580,520,572,439
16:00,430,308,671,571,688,539,668,602,661,596,714,761,602,460
17:00,441,290,795,764,733,665,791,748,786,725,769,714,629,438
18:00,543,379,797,805,706,645,842,753,846,797,845,700,631,431
19:00,414,315,666,617,756,607,685,600,668,581,760,589,539,355
20:00,332,255,390,315,444,290,412,329,463,359,504,350,421,301
21:00,233,161,288,215,333,238,359,323,395,320,385,231,315,201
22:00,136,105,198,164,229,147,227,194,262,198,297,227,288,199
23:00,126,96,148,77,157,80,161,104,158,107,290,179,222,134
TOTAL,6556,4494,7927,6454,8083,6141,8186,6556,8240,6556,8864,7036,7937,5622
