112 and Canyon
,Sunday,,Monday,,Tuesday,,Wednesday,,Thursday,,Friday,,Saturday,
,January 04 2015,,January 05 2015,,January 06 2015,,January 07 2015,,January 08 2015,,January 09 2015,,January 10 2015,
TIME,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74
0:00,42,44,25,34
1:00,32,25,10,9
2:00,16,16,10,9
3:00,6,17,10,8
4:00,4,10,13,12
5:00,7,9,20,29
6:00,6,5,65,58
7:00,15,31,116,155
8:00,24,45,165,241
9:00,72,179,147,555
