112 and Canyon
,Sunday,,Monday,,Tuesday,,Wednesday,,Thursday,,Friday,,Saturday,
,June 29 2014,,June 30 2014,,July 01 2014,,July 02 2014,,July 03 2014,,July 04 2014,,July 05 2014,
TIME,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74
0:00,42,58,29,40,36,43,34,57,40,46,40,62,72,101
1:00,19,35,23,20,15,26,13,23,18,25,35,35,41,62
2:00,18,36,12,20,9,20,18,12,14,25,18,31,18,28
3:00,14,15,5,9,17,21,9,16,11,17,9,8,9,21
4:00,7,15,5,12,5,19,6,17,3,16,5,18,6,8
5:00,6,12,19,35,14,39,10,35,10,33,8,13,11,8
6:00,6,12,50,72,52,64,52,69,38,64,18,26,17,18
7:00,13,41,123,150,123,154,110,146,120,150,23,59,28,35
8:00,30,53,177,224,195,233,167,218,166,226,26,77,30,85
9:00,68,180,132,182,138,206,136,200,127,203,52,135,68,135
10:00,82,165,141,220,162,240,145,200,148,245,93,179,89,173
11:00,128,200,154,238,149,259,152,289,211,289,129,209,114,231
12:00,137,278,200,306,226,315,174,318,224,351,146,291,174,308
13:00,158,285,201,333,208,367,196,320,254,402,161,304,171,338
14:00,149,314,219,317,217,326,219,344,250,366,145,281,171,329
15:00,177,274,244,328,203,306,234,318,254,360,162,262,188,273
16:00,191,267,214,309,232,331,259,346,313,415,131,243,140,271
17:00,162,278,228,322,249,336,259,350,303,407,141,243,153,250
18:00,153,235,236,280,203,311,243,326,223,373,103,187,140,274
19:00,118,216,169,254,199,269,208,311,210,326,88,164,122,218
20:00,84,159,183,210,155,228,195,257,166,270,92,147,98,183
21:00,79,127,113,184,120,198,118,193,132,218,53,108,73,133
22:00,42,106,74,107,77,133,97,148,89,151,49,76,68,108
23:00,42,59,41,74,67,86,58,82,56,94,45,64,65,73
TOTAL,1925,3420,2992,4246,3071,4530,3112,4595,3380,5072,1772,3222,2066,3663
