176 and Canyon
,Sunday,,Monday,,Tuesday,,Wednesday,,Thursday,,Friday,,Saturday,
,January 04 2015,,January 05 2015,,January 06 2015,,January 07 2015,,January 08 2015,,January 09 2015,,January 10 2015,
TIME,LN 25,LN 26,LN 25,LN 26,LN 25,LN 26,LN 25,LN 26,LN 25,LN 26,LN 25,LN 26,LN 25,LN 26
0:00,91,88,49,73
1:00,74,36,37,21
2:00,59,36,29,17
3:00,36,25,25,18
4:00,26,16,31,41
5:00,33,11,103,119
6:00,68,39,298,325
7:00,50,33,312,306
8:00,34,16,295,258
9:00,60,33,1179,1178
