176 and Canyon
,Sunday,,Monday,,Tuesday,,Wednesday,,Thursday,,Friday,,Saturday,
,January 04 2015,,January 05 2015,,January 06 2015,,January 07 2015,,January 08 2015,,January 09 2015,,January 10 2015,
TIME,LN 49,LN 50,LN 49,LN 50,LN 49,LN 50,LN 49,LN 50,LN 49,LN 50,LN 49,LN 50,LN 49,LN 50
0:00,144,100,76,44
1:00,102,77,46,26
2:00,72,48,26,15
3:00,57,36,25,14
4:00,47,21,34,18
5:00,30,15,58,26
6:00,57,31,132,78
7:00,55,31,215,165
8:00,86,52,288,248
9:00,174,74,900,634
