176 and Canyon
,Sunday,,Monday,,Tuesday,,Wednesday,,Thursday,,Friday,,Saturday,
,January 04 2015,,January 05 2015,,January 06 2015,,January 07 2015,,January 08 2015,,January 09 2015,,January 10 2015,
TIME,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74,LN 73,LN 74
0:00,90,92,39,45
1:00,45,55,19,20
2:00,29,27,20,14
3:00,20,22,11,13
4:00,10,14,10,10
5:00,21,15,38,47
6:00,17,31,130,184
7:00,22,28,193,247
8:00,40,50,251,580
