176 and Canyon
,Sunday,,Monday,,Tuesday,,Wednesday,,Thursday,,Friday,,Saturday,
,July 20 2014,,July 21 2014,,July 22 2014,,July 23 2014,,July 24 2014,,July 25 2014,,July 26 2014,
TIME,LN 49,LN 50,LN 49,LN 50,LN 49,LN 50,LN 49,LN 50,LN 49,LN 50,LN 49,LN 50,LN 49,LN 50
0:00,165,146,105,78,126,78,136,95,123,85,143,81,204,145
1:00,135,78,64,53,84,42,108,45,68,36,95,54,138,79
2:00,87,51,32,21,67,32,49,30,50,15,56,17,86,54
3:00,80,40,33,14,31,17,35,22,40,25,46,27,61,28
4:00,51,20,38,12,53,16,44,27,40,19,52,18,39,34
5:00,35,26,52,20,49,24,39,26,61,25,56,31,45,30
6:00,44,36,112,62,125,76,134,65,116,76,142,67,82,32
7:00,85,40,228,127,191,124,191,133,204,131,240,135,115,45
8:00,130,63,248,149,235,171,240,161,266,172,299,172,208,131
9:00,173,106,293,236,278,218,312,218,291,230,312,211,316,216
10:00,274,168,315,263,309,234,290,205,287,221,360,254,351,251
11:00,398,277,370,261,375,232,313,219,346,242,386,268,412,282
12:00,409,270,423,290,404,302,369,279,416,292,439,322,477,337
13:00,480,334,503,357,422,304,402,327,453,377,496,388,495,345
14:00,543,394,443,332,437,347,434,337,447,330,488,408,499,375
15:00,520,365,494,400,540,400,455,383,498,359,532,484,516,395
16:00,498,357,596,520,620,546,566,474,602,536,680,580,496,380
17:00,463,323,749,710,741,694,713,657,715,645,690,603,532,382
18:00,495,346,774,657,804,730,733,676,762,698,763,656,541,394
19:00,419,296,662,500,676,489,657,507,654,531,649,511,476,332
20:00,330,245,467,348,465,328,462,334,471,357,514,394,419,306
21:00,313,227,377,241,392,290,359,282,381,280,411,317,366,273
22:00,245,191,303,229,299,211,270,196,305,222,351,252,357,258
23:00,181,129,182,121,175,119,195,136,232,154,291,197,308,204
TOTAL,6553,4528,7863,6001,7898,6024,7506,5834,7828,6058,8491,6447,7539,5308
